"player","position","game_num","week_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","status","reason","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","safety_md","year"
"Duke Johnson","RB","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","9","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7%","0","0%","7","21%","0",NA,NA,NA,NA,NA,"7","157","22.43","0",NA,2022
"Duke Johnson","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","16","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","18","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Duke Johnson","RB","19","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Jakob Johnson","RB","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.00","0","100.0%","1.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"8","14%","0","0%","7","29%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","2","2","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"17","25%","0","0%","6","29%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,NA,"16","23%","0","0%","7","29%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"26","35%","0","0%","9","28%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","5","5.00","0","100.0%","5.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"25","39%","0","0%","7","25%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","6","7","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"16","29%","0","0%","9","33%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","7","8","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"7","12%","0","0%","11","58%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","8","9","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,NA,"13","22%","0","0%","9","33%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","9","10","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,NA,"20","29%","0","0%","10","43%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","10","11","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0.00","0","100.0%","0.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"22","33%","0","0%","10","34%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","11","12","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"20","26%","0","0%","10","29%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","12","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"22","36%","0","0%","9","30%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.00","0","100.0%","1.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"23","38%","0","0%","7","28%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","14","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"15","22%","0","0%","13","41%",NA,NA,NA,NA,NA,NA,"1","15","15.00","0",NA,2022
"Jakob Johnson","RB","15","16","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"13","25%","0","0%","9","41%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","16","17","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"19","27%","0","0%","10","30%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Jakob Johnson","RB","17","18","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","3","3.00","0","100.0%","3.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"19","27%","0","0%","8","35%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Josh Johnson","QB","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","13","14","0","1","2","50.00","10","0","0","64.6","0","0","5.00","5.00","2","3","1.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","17%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","17","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","18%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","18","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","19","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Josh Johnson","QB","20","21","0","7","13","53.85","74","0","0","70.7","2","14","5.69","5.69","2","2","1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","-6","0","23","50%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","6","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Johnny Johnson","","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","14%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Juwan Johnson","TE","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","2","43","21.50","0","40.0%","8.60",NA,"0","0","0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"45","74%","0","0%","16","50%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Juwan Johnson","TE","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","4","40","10.00","0","57.1%","5.71",NA,"0","0","0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"53","78%","0","0%","10","38%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Juwan Johnson","TE","3","3","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","1","1","0","0",NA,NA,NA,NA,NA,NA,"47","68%","0","0%","13","45%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Juwan Johnson","TE","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","33","11.00","0","75.0%","8.25",NA,"0","0","0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"29","48%","0","0%","16","52%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
