"player","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","sacks","tackles_solo","tackles_assists","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","safety_md","def_int","def_int_yds","def_int_td","year"
"Jermichael Finley",NA,NA,NA,NA,NA,"34","25","300","12.00","3","73.5%","8.82","3","18","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","1","0","0",NA,"0","14","8","80","10.00","2","57.1%","5.71","2","12","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","2","0","0",NA,"0","5","2","33","16.50","0","40.0%","6.60","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","3","0","0",NA,"0","6","5","64","12.80","0","83.3%","10.67","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","4","0","0",NA,"0","9","6","68","11.33","1","66.7%","7.56","1","6","0.0","1","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","5","0","0",NA,"0","6","3","43","14.33","0","50.0%","7.17","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","6","1","4","4.00","0","12","6","117","19.50","1","50.0%","9.75","1","6","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","7","0","0",NA,"0","5","2","17","8.50","0","40.0%","3.40","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","8","0","0",NA,"0","7","4","48","12.00","1","57.1%","6.86","1","6","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","9","0","0",NA,"0","6","3","23","7.67","0","50.0%","3.83","0","0","0.0","1","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","10","0","0",NA,"0","9","6","61","10.17","1","66.7%","6.78","1","6","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","11","1","4","4.00","0","11","5","52","10.40","2","45.5%","4.73","2","12","0.0","0","0",NA,"0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","12","0","0",NA,"0","8","5","72","14.40","1","62.5%","9.00","1","6","0.0","1","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","13","0","0",NA,"0","12","12","96","8.00","1","100.0%","8.00","1","6","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","14","0","0",NA,"0","9","6","49","8.17","0","66.7%","5.44","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","15","0","0",NA,"0","5","3","18","6.00","0","60.0%","3.60","0","0","0.0","1","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald","16","0","0",NA,"0","11","6","113","18.83","0","54.5%","10.27","0","0","0.0","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Larry Fitzgerald",NA,"2","8","4.00","0","135","82","954","11.63","10","60.7%","7.07","10","60","0.0","4","0",NA,"0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","4","2","-2","-1.00","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,NA,"3","8","37.50","108","1","0","125.0","0","0","13.50","16.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","5","6","50","8.33","1","1","1","0","0.00","0","100.0%","0.00","1","6",NA,NA,NA,"*","21","41","51.22","247","1","2","57.7","3","13","6.02","4.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","6","6","33","5.50","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","17","29","58.62","171","0","2","46.8","3","14","5.90","2.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","9","3","13","4.33","1","0","0","0",NA,"0","0.0%",NA,"1","6",NA,NA,NA,NA,"22","33","66.67","264","2","0","111.2","1","9","8.00","9.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","10","4","26","6.50","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","22","28","78.57","222","1","0","111.6","2","4","7.93","8.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","11","5","26","5.20","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","30","42","71.43","320","2","0","109.2","2","8","7.62","8.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","12","8","54","6.75","1","0","0","0",NA,"0","0.0%",NA,"1","6",NA,NA,NA,"*","21","37","56.76","201","1","3","47.2","1","16","5.43","2.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","13","1","4","4.00","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","13","24","54.17","172","1","1","73.6","2","14","7.17","6.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","14","3","22","7.33","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","36","58","62.07","402","4","2","91.3","3","8","6.93","6.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","15","3","1","0.33","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","17","26","65.38","181","1","1","82.4","3","17","6.96","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick","16","2","-2","-1.00","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,NA,NA,"*","15","24","62.50","166","0","1","65.6","1","6","6.92","5.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Ryan Fitzpatrick",NA,"43","225","5.23","3","1","1","0","0.00","0","100.0%","0.00","3","18",NA,NA,NA,NA,"217","350","62.00","2454","14","12","82.0","21","109","7.01","6.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","1","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","34","62","54.84","362","2","2","69.4","4","27","5.84","5.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","2","4","6","1.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","22","33","66.67","211","1","0","94.4","2","14","6.39","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","3","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","16","24","66.67","171","0","0","87.3","2","10","7.13","7.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","4","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","25","50","50.00","347","2","5","46.4","4","26","6.94","3.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","5","2","13","6.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","19","32","59.38","269","0","1","73.6","2","18","8.41","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","6","1","6","6.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","20","34","58.82","342","2","0","112.6","5","29","10.06","11.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","7","2","14","7.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","24","34","70.59","215","1","0","97.1","1","10","6.32","6.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","8","3","25","8.33","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","24","41","58.54","250","2","1","82.4","5","27","6.10","5.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","9","1","4","4.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0","*","20","36","55.56","140","2","2","60.0","5","36","3.89","2.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","10","4","20","5.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","17","31","54.84","162","1","2","53.4","3","19","5.23","2.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","11","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","17","26","65.38","273","1","1","97.1","4","28","10.50","9.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","12","4","7","1.75","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","24","35","68.57","251","1","0","98.6","2","14","7.17","7.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","13","1","22","22.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","28","50","56.00","245","3","3","64.2","2","17","4.90","3.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","14","2","13","6.50","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","20","38","52.63","222","0","0","70.3","1","7","5.84","5.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","15","2","0","0.00","1",NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","0","0","*","22","38","57.89","260","0","2","56.9","4","25","6.84","4.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco","16","1","1","1.00","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","*","30","50","60.00","192","1","3","49.7","2","17","3.84","1.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Joe Flacco",NA,"27","131","4.85","1",NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","1","0",NA,"362","614","58.96","3912","19","22","73.1","48","324","6.37","5.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","1",NA,NA,NA,NA,"1","1","7","7.00","0","100.0%","7.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","2",NA,NA,NA,NA,"8","4","69","17.25","1","50.0%","8.63","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","3",NA,NA,NA,NA,"2","2","13","6.50","0","100.0%","6.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","4",NA,NA,NA,NA,"7","5","77","15.40","1","71.4%","11.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","5",NA,NA,NA,NA,"3","2","15","7.50","0","66.7%","5.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","6",NA,NA,NA,NA,"6","3","16","5.33","0","50.0%","2.67","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","7",NA,NA,NA,NA,"5","5","38","7.60","1","100.0%","7.60","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","8",NA,NA,NA,NA,"5","3","64","21.33","0","60.0%","12.80","0","2","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","9",NA,NA,NA,NA,"10","4","33","8.25","0","40.0%","3.30","0","2","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","10",NA,NA,NA,NA,"10","8","107","13.38","0","80.0%","10.70","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","11",NA,NA,NA,NA,"8","4","55","13.75","1","50.0%","6.88","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","12",NA,NA,NA,NA,"5","3","50","16.67","0","60.0%","10.00","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","13",NA,NA,NA,NA,"9","5","31","6.20","0","55.6%","3.44","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","14",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","15",NA,NA,NA,NA,"3","2","8","4.00","0","66.7%","2.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","16",NA,NA,NA,NA,"4","1","25","25.00","0","25.0%","6.25","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener",NA,NA,NA,NA,NA,"87","52","608","11.69","4","59.8%","6.99","4","28","0.0","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","17",NA,NA,NA,NA,"7","5","46","9.20","1","71.4%","6.57","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener","18",NA,NA,NA,NA,"11","6","74","12.33","0","54.5%","6.73","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Coby Fleener",NA,NA,NA,NA,NA,"18","11","120","10.91","1","61.1%","6.67","1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Malcom Floyd","1",NA,NA,NA,NA,"5","1","47","47.00","0","20.0%","9.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Malcom Floyd","2",NA,NA,NA,NA,"6","5","102","20.40","0","83.3%","17.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Malcom Floyd",NA,NA,NA,NA,NA,"11","6","149","24.83","0","54.5%","13.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","1",NA,NA,NA,NA,"6","4","82","20.50","0","66.7%","13.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","2",NA,NA,NA,NA,"7","3","22","7.33","0","42.9%","3.14","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","3",NA,NA,NA,NA,"6","4","49","12.25","0","66.7%","8.17","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","4",NA,NA,NA,NA,"10","5","87","17.40","0","50.0%","8.70","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","5",NA,NA,NA,NA,"7","5","61","12.20","0","71.4%","8.71","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","6",NA,NA,NA,NA,"6","5","44","8.80","1","83.3%","7.33","1","6","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","7",NA,NA,NA,NA,"10","5","58","11.60","0","50.0%","5.80","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","8",NA,NA,NA,NA,"4","3","30","10.00","1","75.0%","7.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","9",NA,NA,NA,NA,"2","2","31","15.50","0","100.0%","15.50","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","10",NA,NA,NA,NA,"11","6","193","32.17","1","54.5%","17.55","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","11",NA,NA,NA,NA,"7","7","104","14.86","0","100.0%","14.86","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","12",NA,NA,NA,NA,"10","5","99","19.80","1","50.0%","9.90","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","13",NA,NA,NA,NA,"5","2","26","13.00","0","40.0%","5.20","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","14",NA,NA,NA,NA,"5","2","33","16.50","0","40.0%","6.60","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","15",NA,NA,NA,NA,"5","1","31","31.00","1","20.0%","6.20","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd","16",NA,NA,NA,NA,"12","6","91","15.17","0","50.0%","7.58","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Michael Floyd",NA,NA,NA,NA,NA,"113","65","1041","16.02","5","57.5%","9.21","5","30","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","3","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0",NA,"1","2","50.00","19","0","0","83.3","0","0","9.50","9.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","4","3","4","1.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","*","21","32","65.63","227","1","1","83.7","7","33","7.09","6.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","11","4","24","6.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0",NA,"21","36","58.33","218","1","0","85.2","0","0","6.06","6.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","12","2","4","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","*","10","20","50.00","139","0","1","51.9","7","37","6.95","4.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","13","6","28","4.67","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","*","24","32","75.00","258","1","1","95.6","5","36","8.06","7.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","14","3","-3","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","*","26","39","66.67","299","4","1","113.1","2","16","7.67","8.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"Matt Flynn","15","2","8","4.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","*","21","39","53.85","232","1","1","69.6","3","13","5.95","5.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
